FECHA,HORA,TEMP (°C),HUM (%),PNM (hPa),DD (g),FF (km/h),ESTACION_x,ESTACION_KEY,FECHA_HORA,ESTACION_y,PROVINCIA,LAT_GRAD,LAT_MIN,LON_GRAD,LON_MIN,ALTURA,NUM,NroOACI,LAT,LON,MES,TEMP_MEDIA_HIST
2025-07-15,0 days 00:00:00,13.7,88.0,1020.2,80.0,13.0,AEROPARQUE AERO,PARQUE,2025-07-15 00:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 01:00:00,13.6,91.0,1019.6,80.0,11.0,AEROPARQUE AERO,PARQUE,2025-07-15 01:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 02:00:00,13.4,91.0,1019.3,80.0,11.0,AEROPARQUE AERO,PARQUE,2025-07-15 02:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 03:00:00,13.4,94.0,1018.7,80.0,13.0,AEROPARQUE AERO,PARQUE,2025-07-15 03:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 04:00:00,13.7,91.0,1018.2,90.0,9.0,AEROPARQUE AERO,PARQUE,2025-07-15 04:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 05:00:00,13.6,91.0,1017.8,80.0,13.0,AEROPARQUE AERO,PARQUE,2025-07-15 05:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 06:00:00,13.6,93.0,1017.8,100.0,11.0,AEROPARQUE AERO,PARQUE,2025-07-15 06:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 07:00:00,13.8,96.0,1017.6,90.0,13.0,AEROPARQUE AERO,PARQUE,2025-07-15 07:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 08:00:00,13.8,94.0,1017.7,80.0,11.0,AEROPARQUE AERO,PARQUE,2025-07-15 08:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 09:00:00,14.0,96.0,1017.7,80.0,13.0,AEROPARQUE AERO,PARQUE,2025-07-15 09:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 10:00:00,14.6,93.0,1017.5,90.0,15.0,AEROPARQUE AERO,PARQUE,2025-07-15 10:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 11:00:00,15.5,87.0,1017.5,90.0,13.0,AEROPARQUE AERO,PARQUE,2025-07-15 11:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 12:00:00,15.4,87.0,1017.1,90.0,11.0,AEROPARQUE AERO,PARQUE,2025-07-15 12:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 13:00:00,16.7,84.0,1016.2,80.0,7.0,AEROPARQUE AERO,PARQUE,2025-07-15 13:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 14:00:00,16.4,85.0,1015.1,80.0,7.0,AEROPARQUE AERO,PARQUE,2025-07-15 14:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 15:00:00,16.7,85.0,1014.0,110.0,6.0,AEROPARQUE AERO,PARQUE,2025-07-15 15:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 16:00:00,17.0,84.0,1013.4,90.0,7.0,AEROPARQUE AERO,PARQUE,2025-07-15 16:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 17:00:00,17.2,84.0,1013.1,90.0,9.0,AEROPARQUE AERO,PARQUE,2025-07-15 17:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 18:00:00,15.7,90.0,1012.6,110.0,13.0,AEROPARQUE AERO,PARQUE,2025-07-15 18:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 19:00:00,16.8,84.0,1012.8,120.0,9.0,AEROPARQUE AERO,PARQUE,2025-07-15 19:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 20:00:00,17.2,85.0,1012.8,80.0,7.0,AEROPARQUE AERO,PARQUE,2025-07-15 20:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 21:00:00,17.0,87.0,1012.6,20.0,6.0,AEROPARQUE AERO,PARQUE,2025-07-15 21:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 22:00:00,16.3,91.0,1012.3,360.0,6.0,AEROPARQUE AERO,PARQUE,2025-07-15 22:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 23:00:00,16.6,90.0,1012.1,340.0,7.0,AEROPARQUE AERO,PARQUE,2025-07-15 23:00:00,AEROPARQUE AERO,CAPITAL FEDERAL,-34.0,33.0,-58.0,25.0,6.0,87582.0,SABE,-34.55,-58.416666666666664,7,11.3
2025-07-15,0 days 00:00:00,9.7,94.0,1019.4,90.0,24.0,AZUL AERO,AZUL,2025-07-15 00:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 01:00:00,9.1,96.0,1019.6,70.0,19.0,AZUL AERO,AZUL,2025-07-15 01:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 02:00:00,8.9,96.0,1018.8,90.0,19.0,AZUL AERO,AZUL,2025-07-15 02:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 03:00:00,8.8,97.0,1018.8,50.0,19.0,AZUL AERO,AZUL,2025-07-15 03:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 04:00:00,8.8,97.0,1018.4,70.0,20.0,AZUL AERO,AZUL,2025-07-15 04:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 05:00:00,9.1,97.0,1017.5,70.0,20.0,AZUL AERO,AZUL,2025-07-15 05:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 06:00:00,9.3,97.0,1017.5,70.0,15.0,AZUL AERO,AZUL,2025-07-15 06:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 07:00:00,9.6,97.0,1017.4,70.0,15.0,AZUL AERO,AZUL,2025-07-15 07:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 08:00:00,9.6,97.0,1017.0,70.0,11.0,AZUL AERO,AZUL,2025-07-15 08:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 09:00:00,9.8,100.0,1016.9,90.0,11.0,AZUL AERO,AZUL,2025-07-15 09:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 10:00:00,10.0,97.0,1016.8,70.0,9.0,AZUL AERO,AZUL,2025-07-15 10:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 11:00:00,10.4,97.0,1016.9,50.0,9.0,AZUL AERO,AZUL,2025-07-15 11:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 12:00:00,10.8,97.0,1016.1,90.0,11.0,AZUL AERO,AZUL,2025-07-15 12:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 13:00:00,11.2,97.0,1015.5,90.0,11.0,AZUL AERO,AZUL,2025-07-15 13:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 14:00:00,11.8,97.0,1014.2,70.0,11.0,AZUL AERO,AZUL,2025-07-15 14:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 15:00:00,12.8,97.0,1013.3,50.0,7.0,AZUL AERO,AZUL,2025-07-15 15:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 16:00:00,13.4,96.0,1012.6,20.0,13.0,AZUL AERO,AZUL,2025-07-15 16:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 17:00:00,13.6,96.0,1012.9,340.0,6.0,AZUL AERO,AZUL,2025-07-15 17:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 18:00:00,13.4,97.0,1012.6,200.0,4.0,AZUL AERO,AZUL,2025-07-15 18:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 19:00:00,12.8,97.0,1013.3,0.0,0.0,AZUL AERO,AZUL,2025-07-15 19:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 20:00:00,12.8,99.0,1013.1,90.0,6.0,AZUL AERO,AZUL,2025-07-15 20:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 21:00:00,12.6,97.0,1014.6,20.0,7.0,AZUL AERO,AZUL,2025-07-15 21:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 22:00:00,12.6,97.0,1013.7,180.0,9.0,AZUL AERO,AZUL,2025-07-15 22:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 23:00:00,12.8,96.0,1014.0,180.0,6.0,AZUL AERO,AZUL,2025-07-15 23:00:00,AZUL AERO,BUENOS AIRES,-36.0,49.0,-59.0,53.0,147.0,87641.0,SAZA,-36.81666666666667,-59.88333333333333,7,6.9
2025-07-15,0 days 00:00:00,10.2,92.0,1016.6,20.0,11.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 00:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 01:00:00,10.0,92.0,1016.2,10.0,15.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 01:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 02:00:00,10.0,90.0,1015.6,360.0,11.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 02:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 03:00:00,10.6,90.0,1015.2,360.0,13.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 03:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 04:00:00,10.0,85.0,1015.4,360.0,13.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 04:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 05:00:00,10.2,90.0,1015.2,360.0,13.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 05:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 06:00:00,12.8,84.0,1015.0,360.0,13.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 06:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 07:00:00,12.8,88.0,1015.0,340.0,11.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 07:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 08:00:00,12.2,88.0,1015.2,360.0,11.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 08:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 09:00:00,11.8,91.0,1015.4,990.0,4.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 09:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 10:00:00,12.8,86.0,1015.4,290.0,7.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 10:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 11:00:00,13.9,80.0,1015.6,290.0,4.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 11:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 12:00:00,15.7,76.0,1015.5,270.0,11.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 12:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 13:00:00,16.0,74.0,1015.1,280.0,17.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 13:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 14:00:00,16.7,72.0,1014.3,300.0,15.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 14:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 15:00:00,16.4,76.0,1014.2,260.0,15.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 15:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 16:00:00,15.7,72.0,1014.4,270.0,11.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 16:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 17:00:00,15.2,75.0,1015.2,270.0,11.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 17:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 18:00:00,13.7,75.0,1015.8,250.0,11.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 18:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 19:00:00,12.4,78.0,1015.9,250.0,15.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 19:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 20:00:00,12.5,71.0,1016.5,210.0,19.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 20:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 21:00:00,11.8,61.0,1016.9,200.0,24.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 21:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 22:00:00,10.0,73.0,1018.3,200.0,17.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 22:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 23:00:00,9.6,80.0,1020.0,200.0,15.0,BAHIA BLANCA AERO,BAHIA BLANCA,2025-07-15 23:00:00,BAHIA BLANCA AERO,BUENOS AIRES,-38.0,42.0,-62.0,9.0,83.0,87750.0,SAZB,-38.7,-62.15,7,
2025-07-15,0 days 00:00:00,5.1,71.0,,280.0,15.0,BARILOCHE AERO,BARILOCHE,2025-07-15 00:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 01:00:00,4.6,76.0,,300.0,19.0,BARILOCHE AERO,BARILOCHE,2025-07-15 01:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 02:00:00,3.2,73.0,,350.0,9.0,BARILOCHE AERO,BARILOCHE,2025-07-15 02:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 03:00:00,4.7,75.0,,330.0,13.0,BARILOCHE AERO,BARILOCHE,2025-07-15 03:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 04:00:00,4.6,82.0,,310.0,20.0,BARILOCHE AERO,BARILOCHE,2025-07-15 04:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 05:00:00,4.1,86.0,,310.0,19.0,BARILOCHE AERO,BARILOCHE,2025-07-15 05:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 06:00:00,3.4,91.0,,280.0,9.0,BARILOCHE AERO,BARILOCHE,2025-07-15 06:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 07:00:00,3.1,92.0,,290.0,13.0,BARILOCHE AERO,BARILOCHE,2025-07-15 07:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 08:00:00,3.3,92.0,,260.0,11.0,BARILOCHE AERO,BARILOCHE,2025-07-15 08:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 09:00:00,3.2,91.0,,280.0,7.0,BARILOCHE AERO,BARILOCHE,2025-07-15 09:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 10:00:00,3.1,91.0,,300.0,9.0,BARILOCHE AERO,BARILOCHE,2025-07-15 10:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 11:00:00,3.7,91.0,,280.0,6.0,BARILOCHE AERO,BARILOCHE,2025-07-15 11:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 12:00:00,4.3,91.0,,30.0,4.0,BARILOCHE AERO,BARILOCHE,2025-07-15 12:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 13:00:00,6.1,80.0,,290.0,24.0,BARILOCHE AERO,BARILOCHE,2025-07-15 13:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 14:00:00,6.9,76.0,,300.0,39.0,BARILOCHE AERO,BARILOCHE,2025-07-15 14:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 15:00:00,7.3,68.0,,300.0,31.0,BARILOCHE AERO,BARILOCHE,2025-07-15 15:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 16:00:00,8.2,51.0,,300.0,33.0,BARILOCHE AERO,BARILOCHE,2025-07-15 16:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 17:00:00,8.4,42.0,,280.0,26.0,BARILOCHE AERO,BARILOCHE,2025-07-15 17:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 18:00:00,5.9,61.0,,300.0,28.0,BARILOCHE AERO,BARILOCHE,2025-07-15 18:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 19:00:00,4.8,66.0,,310.0,24.0,BARILOCHE AERO,BARILOCHE,2025-07-15 19:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 20:00:00,4.0,71.0,,310.0,30.0,BARILOCHE AERO,BARILOCHE,2025-07-15 20:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 21:00:00,3.4,78.0,,280.0,20.0,BARILOCHE AERO,BARILOCHE,2025-07-15 21:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 22:00:00,3.2,73.0,,290.0,22.0,BARILOCHE AERO,BARILOCHE,2025-07-15 22:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 23:00:00,3.1,73.0,,280.0,28.0,BARILOCHE AERO,BARILOCHE,2025-07-15 23:00:00,BARILOCHE AERO,RIO NEGRO,-41.0,8.0,-71.0,9.0,835.0,87765.0,SAZS,-41.13333333333333,-71.15,7,2.1
2025-07-15,0 days 00:00:00,-18.3,84.0,999.4,90.0,9.0,BASE BELGRANO II,BASE BELGRANO II,2025-07-15 00:00:00,BASE BELGRANO II,ANTARTIDA,-77.0,52.0,-34.0,37.0,256.0,89034.0,SAYB,-77.86666666666666,-34.61666666666667,7,-20.9
