TEMP,HUM,PNM,DD,FF,ESTACION,ALTURA,LAT,LON,TEMP_MEDIA_HIST,HORA_sen,HORA_cos,PROV_BUENOS AIRES,PROV_CAPITAL FEDERAL,PROV_CATAMARCA,PROV_CHACO,PROV_CHUBUT,PROV_CORDOBA,PROV_CORRIENTES,PROV_ENTRE RIOS,PROV_FORMOSA,PROV_JUJUY,PROV_LA PAMPA,PROV_LA RIOJA,PROV_MENDOZA,PROV_MISIONES,PROV_NEUQUEN,PROV_RIO NEGRO,PROV_SALTA,PROV_SAN JUAN,PROV_SAN LUIS,PROV_SANTA CRUZ,PROV_SANTA FE,PROV_TIERRA DEL FUEG,PROV_TUCUMAN
25.1,55.0,1008.4,50.0,13.0,ESCUELA DE AVIACI,,,,,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.9,53.0,1007.4,20.0,17.0,ESCUELA DE AVIACI,,,,,-0.8660254037844385,-0.5000000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.3,54.0,1007.3,20.0,22.0,ESCUELA DE AVIACI,,,,,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.0,60.0,1008.1,20.0,13.0,ESCUELA DE AVIACI,,,,,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.4,66.0,1008.6,20.0,9.0,ESCUELA DE AVIACI,,,,,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.8,67.0,1009.5,20.0,7.0,ESCUELA DE AVIACI,,,,,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.3,71.0,1010.4,180.0,4.0,ESCUELA DE AVIACI,,,,,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.5,79.0,1013.7,270.0,4.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,0.0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.1,76.0,1013.0,40.0,6.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,0.25881904510252074,0.9659258262890683,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.7,79.0,1012.8,990.0,4.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,0.49999999999999994,0.8660254037844387,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.1,83.0,1012.2,120.0,4.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,0.7071067811865476,0.7071067811865476,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.4,80.0,1012.1,990.0,2.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,0.8660254037844386,0.5000000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.2,86.0,1012.4,990.0,2.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,0.9659258262890683,0.25881904510252074,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.5,83.0,1012.7,990.0,4.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,1.0,6.123233995736766e-17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.8,86.0,1013.7,990.0,4.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,0.9659258262890683,-0.25881904510252063,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.6,73.0,1014.0,160.0,13.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,0.8660254037844387,-0.4999999999999998,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,79.0,1015.0,250.0,6.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,0.7071067811865476,-0.7071067811865475,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.2,76.0,1017.2,240.0,7.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,0.49999999999999994,-0.8660254037844387,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.8,73.0,1018.1,230.0,7.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,0.258819045102521,-0.9659258262890682,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,66.0,1018.1,240.0,22.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,1.2246467991473532e-16,-1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.2,66.0,1019.2,240.0,22.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,-0.2588190451025208,-0.9659258262890683,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.6,61.0,1019.8,220.0,26.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,-0.4999999999999997,-0.8660254037844388,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.6,61.0,1020.0,230.0,24.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,-0.7071067811865471,-0.7071067811865479,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.5,54.0,1020.4,230.0,28.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,-0.8660254037844385,-0.5000000000000004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.2,48.0,1021.6,240.0,13.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,-0.9659258262890683,-0.25881904510252063,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.8,53.0,1022.8,240.0,9.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,-1.0,-1.8369701987210297e-16,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.8,58.0,1024.3,250.0,6.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,-0.9659258262890684,0.2588190451025203,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.5,68.0,1024.7,990.0,4.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,-0.8660254037844386,0.5000000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.3,67.0,1025.4,990.0,4.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,-0.7071067811865477,0.7071067811865474,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.7,65.0,1026.7,210.0,9.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,-0.5000000000000004,0.8660254037844384,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.1,72.0,1027.8,990.0,6.0,ESQUEL AERO,797.0,-41.1,-71.13333333333334,,-0.25881904510252157,0.9659258262890681,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.6,89.0,1019.8,80.0,17.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,0.0,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.3,91.0,1019.1,70.0,15.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,0.25881904510252074,0.9659258262890683,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.4,92.0,1018.6,80.0,15.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,0.49999999999999994,0.8660254037844387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.3,93.0,1018.1,70.0,15.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,0.7071067811865476,0.7071067811865476,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,93.0,1018.0,70.0,15.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.1,94.0,1017.5,80.0,13.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,0.9659258262890683,0.25881904510252074,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.4,93.0,1017.3,60.0,15.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.5,92.0,1017.2,70.0,11.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.4,94.0,1017.3,60.0,15.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,0.8660254037844387,-0.4999999999999998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.8,92.0,1017.4,50.0,9.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,0.7071067811865476,-0.7071067811865475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.2,85.0,1017.1,50.0,9.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,81.0,1017.0,50.0,7.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.8,70.0,1016.5,30.0,15.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,1.2246467991473532e-16,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.8,68.0,1015.5,20.0,11.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.8,68.0,1014.5,50.0,13.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,-0.4999999999999997,-0.8660254037844388,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.8,65.0,1013.4,50.0,15.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.8,65.0,1012.9,50.0,13.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.6,69.0,1012.3,50.0,15.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.8,74.0,1012.0,50.0,17.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,79.0,1012.7,50.0,9.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,85.0,1012.1,50.0,15.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.3,82.0,1011.7,50.0,13.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.6,72.0,1011.7,40.0,11.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,75.0,1011.3,30.0,15.0,EZEIZA AERO,20.0,-33.18333333333333,-58.53333333333333,,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.9,82.0,1017.9,90.0,9.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,0.0,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.1,87.0,1017.8,100.0,7.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,0.25881904510252074,0.9659258262890683,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.5,90.0,1017.5,100.0,4.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.1,90.0,1017.0,90.0,6.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,0.7071067811865476,0.7071067811865476,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.0,91.0,1016.7,90.0,7.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.5,90.0,1016.4,50.0,11.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,0.9659258262890683,0.25881904510252074,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.1,89.0,1015.8,50.0,9.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.9,82.0,1016.0,50.0,15.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.7,84.0,1016.0,100.0,7.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,0.8660254037844387,-0.4999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.9,79.0,1016.4,110.0,9.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.3,63.0,1016.5,50.0,22.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.9,53.0,1016.5,50.0,22.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,0.258819045102521,-0.9659258262890682,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26.1,52.0,1016.0,20.0,20.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.1,48.0,1014.9,20.0,17.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.7,48.0,1013.8,360.0,13.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,-0.4999999999999997,-0.8660254037844388,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29.9,43.0,1012.8,360.0,6.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30.3,41.0,1012.2,360.0,6.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,-0.8660254037844385,-0.5000000000000004,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.9,42.0,1011.9,360.0,15.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26.3,55.0,1011.4,70.0,7.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.7,71.0,1011.5,110.0,7.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.9,76.0,1012.0,90.0,6.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.4,82.0,1012.7,90.0,7.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.9,81.0,1013.0,70.0,9.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.9,80.0,1013.1,50.0,11.0,FORMOSA AERO,60.0,-25.8,-58.21666666666667,,-0.25881904510252157,0.9659258262890681,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.3,96.0,1013.6,140.0,6.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10.2,96.0,1013.6,110.0,4.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10.6,96.0,1013.4,90.0,11.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,0.8660254037844387,-0.4999999999999998,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.0,97.0,1013.7,90.0,7.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12.1,93.0,1014.0,20.0,4.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12.5,94.0,1013.8,110.0,7.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,0.258819045102521,-0.9659258262890682,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14.1,92.0,1013.5,20.0,7.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15.4,90.0,1012.6,200.0,9.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
17.1,79.0,1011.6,180.0,9.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,-0.4999999999999997,-0.8660254037844388,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16.5,83.0,1011.3,200.0,15.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15.9,80.0,1011.7,200.0,22.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,-0.8660254037844385,-0.5000000000000004,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14.1,92.0,1012.4,200.0,20.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12.9,90.0,1013.2,200.0,24.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
13.9,90.0,1014.0,200.0,26.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
13.3,87.0,1014.9,180.0,26.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
13.1,87.0,1015.8,200.0,24.0,GENERAL PICO AERO,145.0,-34.31666666666667,-63.75,,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.0,68.0,1008.7,0.0,0.0,GOBERNADOR GREGOR,,,,,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.6,47.0,,270.0,37.0,GOBERNADOR GREGOR,,,,,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,50.0,1012.3,270.0,56.0,GOBERNADOR GREGOR,,,,,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,94.0,1016.9,70.0,9.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,1.0,6.123233995736766e-17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.1,94.0,1016.8,70.0,9.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,96.0,1016.9,50.0,13.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,0.8660254037844387,-0.4999999999999998,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.8,91.0,1017.0,50.0,13.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,0.7071067811865476,-0.7071067811865475,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.6,85.0,1017.0,20.0,19.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,75.0,1016.7,360.0,19.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,0.258819045102521,-0.9659258262890682,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.2,70.0,1016.6,360.0,19.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.0,62.0,1015.8,360.0,15.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,-0.2588190451025208,-0.9659258262890683,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26.4,43.0,1014.6,320.0,24.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,-0.4999999999999997,-0.8660254037844388,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.9,51.0,1013.2,320.0,28.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,-0.7071067811865471,-0.7071067811865479,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26.7,43.0,1012.3,340.0,24.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,-0.8660254037844385,-0.5000000000000004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25.7,48.0,1012.0,360.0,19.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,-0.9659258262890683,-0.25881904510252063,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.1,57.0,1011.8,50.0,13.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.5,65.0,1011.9,50.0,11.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,-0.9659258262890684,0.2588190451025203,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.0,62.0,1012.2,50.0,13.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,67.0,1012.2,50.0,13.0,GUALEGUAYCHU AERO,23.0,-33.0,-58.6,,-0.7071067811865477,0.7071067811865474,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,88.0,1020.4,110.0,6.0,IGUAZU AERO,270.0,-24.283333333333335,-54.46666666666667,,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16.9,88.0,1020.2,110.0,7.0,IGUAZU AERO,270.0,-24.283333333333335,-54.46666666666667,,0.25881904510252074,0.9659258262890683,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16.5,86.0,1019.9,110.0,9.0,IGUAZU AERO,270.0,-24.283333333333335,-54.46666666666667,,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16.3,87.0,1019.4,90.0,6.0,IGUAZU AERO,270.0,-24.283333333333335,-54.46666666666667,,0.7071067811865476,0.7071067811865476,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
